id = 163
editor = MH

collaboration = CLAS
process = ep2epgamma
exptype = fixed target
year = 2018
reference = arxiv.org/pdf/1810.02110

### Scattering Process

frame = Trento

in1energy = 5.88
in1particle = em
in1energyunit = GeV
in1polarizationvector = L
in1polarization = 1

in2particle = p

out1particle = em
out2particle = p
out3particle = gamma


### Observable
# XLU


y1name = XLU
y1namelong = Beam Helicity dependent Cross Section
y1unit = nb/GeV^4
y1value = column5
y1errorstatistic = column6
y1errorsystematic = column7


### x-axes

x1name = xB
x1unit = 1
x1value = column1

x2name = Q2
x2unit = GeV^2
x2value = column2

x3name = tm
x3unit = GeV^2
x3value = column3

x4name = phi 
x4unit = deg
x4value = column4

### Data
#
# CLAS 2018 XLU
#
#  xB      Q2    -t  phi     XLU             stat            syst
######################################################################
0.399  2.554  0.451  308    -0.0104474       0.00195513      0.00168257
0.399  2.551  0.452  322.9  -0.00971813      0.00208454      0.000727941
0.398  2.55   0.454  337.8  -0.0126029       0.00180203      0.000810766
0.398  2.549  0.455  352.6  -0.00444722      0.00226129      0.000689193
0.398  2.547  0.621  7.2    0.000993183      0.00169757      0.00121845
0.398  2.548  0.618  21.9   0.00628884       0.00176917      0.000489319
0.399  2.55   0.614  36.9   0.00601611       0.0012313       0.000418146
0.399  2.553  0.611  51.9   0.00527378       0.00135433      0.000631106
0.399  2.555  0.609  67     0.00248716       0.00106285      0.000297932
0.4    2.562  0.606  112.2  0.00870327       0.0111298       1814.95
0.4    2.563  0.606  127.3  0.00052235       0.00185282      0.000691136
0.4    2.562  0.606  247.8  -0.00466623      0.013438        0.000272086
0.399  2.555  0.609  293    -0.00579753      0.00175871      0.00219368
0.399  2.553  0.611  308.1  -0.00171038      0.00159453      0.000971225
0.399  2.55   0.614  323.1  -0.0080992       0.00131953      0.000529532
0.398  2.548  0.618  338.1  -0.00774631      0.00123533      0.000614327
0.398  2.547  0.621  352.8  -0.00458004      0.00145173      0.000510902
0.4    2.511  0.873  7.9    -0.00326292      0.00175307      0.000317183
0.399  2.542  0.903  21.4   0.000213856      0.00107429      0.000268678
0.399  2.547  0.888  36.5   0.00070967       0.00112328      0.000184129
0.399  2.551  0.88   51.7   0.00154863       0.000684674     0.000164326
0.399  2.554  0.876  66.8   0.00138285       0.000749885     0.000473715
0.4    2.56   0.869  112.1  0.0018513        0.0107237       0.00102063
0.4    2.563  0.87   127.3  -0.000457561     0.00531941      0.00344912
0.4    2.565  0.869  142.4  0.005886         0.0116479       0.000510471
0.4    2.566  0.869  202.6  0.000944697      0.00178187      0.000510455
0.4    2.565  0.869  217.6  -0.000956602     0.00371377      0.0024116
0.4    2.563  0.87   232.7  -0.0122445       0.00827883      0.00130707
0.399  2.554  0.876  293.2  -0.0014071       0.00104306      0.000323594
0.399  2.551  0.88   308.3  -0.00103491      0.000860431     0.000212508
0.399  2.547  0.888  323.5  -0.00265143      0.000926875     0.000191436
0.399  2.542  0.903  338.6  -0.00526474      0.000913985     0.000401422
0.4    2.511  0.873  352.1  -0.000874974     0.00185098      0.00103629
0.4    2.528  1.433  20.9   0.00106536       0.000655228     0.000147096
0.4    2.541  1.425  36.2   0.000765497      0.000457214     0.000395377
0.4    2.548  1.416  51.5   0.000372091      0.000357956     0.000561315
0.399  2.551  1.408  66.7   0.000686811      0.00203411      0.0000400476
0.402  2.569  1.392  142.1  -0.000827539     0.00285291      0.0000482534
0.402  2.569  1.392  217.9  -0.000178302     0.000420222     0.0000347793
0.402  2.567  1.402  247.5  -0.000375132     0.000701491     0.000209992
0.399  2.551  1.408  293.3  -0.00121888      0.0024355       0.0000855842
0.4    2.548  1.416  308.5  -0.00091483      0.000357774     0.000176583
0.4    2.541  1.425  323.8  -0.000457646     0.000413265     0.000190734
0.4    2.528  1.433  339.1  -0.00091579      0.000429222     0.000697239
0.39   3.203  0.215  22.4   0.0166492        0.0175651       0.0264348
0.391  3.204  0.215  37.4   0.0164066        0.0105827       0.00377821
0.391  3.204  0.215  52.4   -0.0118077       0.0116791       0.00168506
0.391  3.205  0.215  67.4   0.0216647        0.010464        0.00882654
0.391  3.205  0.215  292.6  -0.0204907       0.0108468       0.002352
0.391  3.204  0.215  307.6  -0.0162756       0.00824613      0.00303744
0.39   3.203  0.215  337.6  -0.00799673      0.00935054      0.00112645
0.39   3.203  0.215  352.5  -0.00530463      0.01023         0.000678309
0.398  3.263  0.266  7.5    0.00930088       0.00322907      0.000670478
0.398  3.263  0.266  22.4   0.00166388       0.00336226      0.000795106
0.398  3.264  0.265  37.3   0.00323349       0.00304934      0.000771613
0.398  3.265  0.265  52.3   -0.000318628     0.00245243      0.000880907
0.399  3.266  0.264  67.3   0.0029816        0.0027911       0.000842857
0.399  3.268  0.264  82.3   0.00671323       0.0042417       0.00452849
0.399  3.271  0.263  262.7  -0.00544078      0.00255652      0.00107952
0.399  3.268  0.264  277.7  -0.00108605      0.00291794      0.00330023
0.399  3.266  0.264  292.7  -0.00372253      0.00332028      0.00077617
0.398  3.265  0.265  307.7  0.00135251       0.00322815      0.00126942
0.398  3.264  0.265  322.7  -0.0169343       0.00287734      0.00138281
0.398  3.263  0.266  337.6  -0.00537855      0.00225864      0.00151469
0.398  3.263  0.266  352.5  0.0098028        0.00257767      0.00164616
0.398  3.274  0.345  7.4    -0.000618875     0.00389753      0.00131816
0.398  3.272  0.345  22.3   0.00766749       0.00344974      0.00197303
0.399  3.271  0.344  37.2   0.00263403       0.00234402      0.000870361
0.399  3.27   0.343  52.2   0.00811607       0.00215215      0.000856221
0.399  3.27   0.342  67.2   0.00829916       0.00166553      0.00136586
0.399  3.271  0.342  82.2   0.00396809       0.00185723      0.000388057
0.399  3.272  0.341  97.2   0.00823228       0.00290584      0.00204558
0.4    3.273  0.341  112.3  -0.000357519     0.00169714      0.000610079
0.4    3.275  0.341  232.7  -0.00566977      0.00509666      0.000378396
0.4    3.273  0.341  247.7  0.000756606      0.00162954      0.00148899
0.399  3.272  0.341  262.8  -0.00274443      0.0010994       0.000666671
0.399  3.271  0.342  277.8  -0.00282233      0.00167489      0.00104889
0.399  3.27   0.342  292.8  -0.00165787      0.00151865      0.00142702
0.399  3.27   0.343  307.8  -0.0154067       0.00255965      0.00137587
0.399  3.271  0.344  322.8  0.000562252      0.00214641      0.000323616
0.398  3.272  0.345  337.7  -0.00463378      0.0028789       0.000821547
0.398  3.274  0.345  352.6  0.0067347        0.00304331      0.000976385
0.399  3.253  0.452  7.5    0.0014199        0.00237287      0.00129771
0.399  3.273  0.453  22.2   0.00517733       0.00223487      0.00151314
0.399  3.272  0.452  37     0.00585042       0.00199855      0.00123809
0.399  3.269  0.45   52     0.0103423        0.00160005      0.000712417
0.399  3.269  0.449  67.1   0.00604529       0.00144921      0.000960958
0.399  3.269  0.449  82.1   0.00235574       0.0014579       0.000306272
0.4    3.27   0.448  97.2   0.00264893       0.00122819      0.000658693
0.4    3.272  0.448  112.2  0.0040009        0.00121627      0.000265471
0.4    3.273  0.448  127.3  0.000201816      0.000699        0.000412526
0.4    3.274  0.447  142.4  0.0051719        0.00380512      0.00229886
0.4    3.275  0.447  157.4  0.00613758       0.00440173      0.000531556
0.4    3.276  0.447  172.5  -0.00100069      0.000785499     0.00160478
0.4    3.276  0.447  187.5  0.00207788       0.00415048      0.00114168
0.4    3.275  0.447  202.6  -0.00195515      0.00390601      0.00019763
0.4    3.274  0.447  217.6  0.00202956       0.00111317      0.000273245
0.4    3.273  0.448  232.7  -0.0013457       0.000797138     0.000882937
0.4    3.272  0.448  247.8  -0.00299237      0.00121118      0.00028337
0.4    3.27   0.448  262.8  -0.00286613      0.000854467     0.000444927
0.399  3.269  0.449  277.9  -0.00322658      0.00122454      0.000959689
0.399  3.269  0.449  292.9  -0.00401978      0.00151187      0.00130211
0.399  3.269  0.45   308    -0.0122417       0.00243237      0.00073939
0.399  3.272  0.452  323    -0.00884122      0.00163999      0.000830622
0.399  3.273  0.453  337.8  -0.00601904      0.00177135      0.000853079
0.399  3.253  0.452  352.5  -0.00252301      0.00214411      0.000559404
0.4    3.131  0.606  7.6    -0.00472879      0.00266733      0.00132313
0.4    3.226  0.611  22.4   0.00163844       0.00248686      0.00142565
0.399  3.27   0.612  36.8   0.00671269       0.00138238      0.000428227
0.399  3.266  0.61   51.9   0.00314133       0.00098722      0.000347794
0.399  3.266  0.608  67     0.00401359       0.00103528      0.000344912
0.4    3.267  0.607  82.1   0.00282715       0.000965405     0.000360926
0.4    3.268  0.606  97.1   0.000725151      0.000873774     0.000447822
0.4    3.27   0.606  112.2  0.0020091        0.00110113      0.00042065
0.4    3.272  0.605  127.3  0.00106199       0.000517004     0.000375145
0.4    3.273  0.605  142.3  0.000961142      0.000879986     0.000315379
0.4    3.274  0.605  157.4  0.00121655       0.000958195     0.000975698
0.4    3.275  0.605  187.5  0.00188138       0.00122233      0.000241107
0.4    3.273  0.605  217.7  -0.00106148      0.00387574      0.000122813
0.4    3.272  0.605  232.7  -0.0012294       0.000771696     0.000396464
0.4    3.27   0.606  247.8  -0.00263365      0.00109369      0.000222049
0.4    3.268  0.606  262.9  -0.0025444       0.000750501     0.000763417
0.4    3.267  0.607  277.9  -0.000924151     0.00110914      0.000501524
0.399  3.266  0.608  293    -0.0013022       0.00114922      0.00082205
0.399  3.266  0.61   308.1  0.000584581      0.00108256      0.000214576
0.399  3.27   0.612  323.2  -0.00411359      0.00120218      0.00031487
0.4    3.226  0.611  337.6  -0.00634403      0.00181206      0.000765036
0.4    3.131  0.606  352.4  -0.00584002      0.00295105      0.00720852
0.4    3.145  0.879  23.2   0.00732581       0.00268053      0.000582651
0.399  3.258  0.881  36.5   0.00327341       0.000817914     0.000262159
0.4    3.257  0.876  51.7   0.00276683       0.000509997     0.000200562
0.399  3.259  0.873  66.9   0.00140191       0.000459425     0.000153276
0.4    3.263  0.872  82     0.000134708      0.000731322     0.000346375
0.4    3.265  0.87   97.1   0.000755514      0.000492459     0.000168543
0.4    3.27   0.868  127.2  0.00157003       0.00166862      0.00069452
0.399  3.272  0.869  142.3  -0.00185376      0.00151532      0.000108092
0.401  3.274  0.869  157.5  -0.00122402      0.00237406      0.0000713718
0.399  3.272  0.869  217.7  -0.00240324      0.00309275      0.000167758
0.4    3.268  0.869  247.8  0.000795468      0.00344723      0.000182565
0.4    3.265  0.87   262.9  0.000369691      0.00108041      0.0001498
0.4    3.263  0.872  278    0.00018325       0.000454719     0.000219583
0.399  3.259  0.873  293.1  -0.00150085      0.000631104     0.000355413
0.4    3.257  0.876  308.3  -0.0014119       0.00067704      0.000299685
0.399  3.258  0.881  323.5  -0.00149869      0.000590354     0.000116991
0.4    3.145  0.879  336.8  -0.00311065      0.00139437      0.00291741
0.4    3.183  1.457  22.9   0.00154057       0.000595427     0.00025286
0.4    3.232  1.401  36.4   0.000571237      0.000324064     0.000177769
0.4    3.241  1.402  51.6   0.000791346      0.000287048     0.0000963367
0.399  3.251  1.401  66.8   0.000520447      0.000193645     0.000105634
0.4    3.254  1.396  81.9   0.0000735366     0.000202797     0.000286492
0.398  3.258  1.391  157.1  0.000653021      0.000801698     0.000353789
0.397  3.264  1.388  171.9  0.00119984       0.0012217       0.0000699619
0.397  3.264  1.388  188.1  0.000352272      0.0003396       0.0000205408
0.399  3.28   1.392  217.4  -0.000686474     0.000621535     0.0000440036
0.4    3.259  1.391  248    0.000132328      0.000263335     0.0000982114
0.4    3.254  1.396  278.1  -0.000134827     0.000191615     0.0000700781
0.399  3.251  1.401  293.2  -0.000247561     0.000212738     0.000107741
0.4    3.241  1.402  308.4  -0.000186417     0.000426749     0.00012784
0.4    3.232  1.401  323.6  -0.000206012     0.000251992     0.000237786
0.4    3.183  1.457  337.1  -0.000284862     0.000356831     0.000191413
0.432  2.841  0.276  7.5    -0.00126711      0.00394558      0.00276117
0.432  2.842  0.276  22.4   0.0131443        0.00630679      0.0104392
0.432  2.844  0.276  37.4   0.0109346        0.003842        0.00332092
0.432  2.847  0.276  52.4   -0.00787416      0.00706695      0.00106647
0.433  2.85   0.275  67.4   0.00594635       0.00608667      0.00132766
0.433  2.853  0.275  277.6  -0.0383785       0.0453068       0.00927195
0.433  2.85   0.275  292.6  -0.0111282       0.0296867       0.00122466
0.432  2.847  0.276  307.6  0.000970609      0.00244678      0.00185513
0.432  2.844  0.276  322.6  -0.00101588      0.00286571      0.00118101
0.432  2.842  0.276  337.6  -0.00471879      0.00438459      0.00139229
0.445  2.969  0.347  22.4   0.00281901       0.0016089       0.00115186
0.447  2.982  0.346  52.3   0.00373725       0.00122925      0.000489922
0.447  2.99   0.345  67.3   0.00494123       0.00197533      0.000474969
0.448  2.999  0.345  82.3   0.00296441       0.00169062      0.00196205
0.449  3.007  0.344  97.3   0.00549581       0.00241334      0.000320458
0.447  2.99   0.345  292.7  -0.00750704      0.00193472      0.000646176
0.447  2.982  0.346  307.7  -0.00687403      0.00113505      0.000652232
0.446  2.975  0.346  322.7  -0.00352807      0.00107621      0.000495846
0.445  2.969  0.347  337.6  -0.00183094      0.00120501      0.00068002
0.445  2.966  0.347  352.5  -0.00018715      0.00134617      0.000499109
0.454  3.041  0.455  7.4    0.00361292       0.000788813     0.000428994
0.455  3.048  0.455  22.3   0.0019618        0.000833549     0.000354239
0.456  3.061  0.453  37.2   0.000500567      0.00094754      0.00114597
0.458  3.076  0.452  52.2   0.00115891       0.000637614     0.000208386
0.46   3.091  0.451  67.2   0.00179553       0.000644951     0.000198767
0.461  3.106  0.45   82.2   0.00375995       0.000970293     0.000652193
0.463  3.12   0.45   97.3   -0.000898405     0.002636        0.0000523856
0.463  3.12   0.45   262.7  -0.00208718      0.00190329      0.00127043
0.461  3.106  0.45   277.8  -0.00394257      0.00122803      0.000679679
0.46   3.091  0.451  292.8  -0.00266549      0.000727889     0.000315608
0.458  3.076  0.452  307.8  -0.0019673       0.000860621     0.000314459
0.456  3.061  0.453  322.8  -0.0030251       0.000755197     0.000480427
0.455  3.048  0.455  337.7  -0.00526841      0.000638661     0.000400382
0.454  3.041  0.455  352.6  -0.00146339      0.000691754     0.000272167
0.456  3.054  0.62   7.3    0.0011808        0.000577904     0.0003732
0.457  3.066  0.617  22.1   0.00292732       0.000587818     0.000842189
0.459  3.084  0.614  37.1   0.00185649       0.000645257     0.000121996
0.462  3.104  0.612  52     0.00299222       0.000663622     0.000392645
0.464  3.122  0.61   67.1   0.00234302       0.000454794     0.000232212
0.465  3.138  0.608  82.1   0.0012949        0.000724215     0.000842511
0.467  3.151  0.607  97.2   0.00115011       0.002787        0.00178763
0.468  3.162  0.606  112.3  0.00586889       0.00993862      0.000538472
0.469  3.171  0.605  127.3  0.00161317       0.00353855      0.000345405
0.469  3.171  0.605  232.7  -0.00474252      0.0038772       0.00077013
0.468  3.162  0.606  247.7  0.00144966       0.00315325      1424.99
0.465  3.138  0.608  277.9  0.0011967        0.000946553     0.000351516
0.464  3.122  0.61   292.9  0.000917458      0.000592055     0.000192612
0.462  3.104  0.612  308    -0.00116087      0.000618717     0.000131305
0.459  3.084  0.614  322.9  -0.00366858      0.000558668     0.000335782
0.457  3.066  0.617  337.9  -0.0022817       0.00049086      0.000183535
0.456  3.054  0.62   352.7  -0.00147904      0.000461042     0.000189752
0.455  3.017  0.909  7.3    0.00156427       0.000343438     0.000208424
0.457  3.058  0.903  21.7   0.00282717       0.000371067     0.000353536
0.46   3.087  0.891  36.8   0.0015056        0.000329404     0.000219668
0.463  3.109  0.883  51.8   0.00128001       0.000314888     0.000124673
0.465  3.127  0.878  66.9   0.000465665      0.000370038     0.00226331
0.466  3.142  0.875  82     0.0134361        0.0126875       0.0115118
0.468  3.161  0.871  112.1  0.000787488      0.00148875      0.000187654
0.469  3.169  0.869  127.2  -0.000663689     0.00107108      0.000498487
0.468  3.161  0.871  247.9  -0.00296494      0.00301424      0.000172884
0.466  3.142  0.875  278    0.000239808      0.000667571     0.000253161
0.465  3.127  0.878  293.1  -0.00111446      0.000372375     0.000914563
0.463  3.109  0.883  308.2  -0.00101206      0.000300851     0.000156811
0.46   3.087  0.891  323.2  -0.0011007       0.000304561     0.000146363
0.457  3.058  0.903  338.3  -0.000732296     0.000287393     0.000179872
